ensembl_gene_id,symbol,type,entrez_id
ENSG00000157551,KCNJ15,lncRNA,3772
ENSG00000153822,KCNJ16,mRNA,3773
ENSG00000260458,KCNJ18,mRNA,100134444
ENSG00000135750,KCNK1,lncRNA,3775
ENSG00000082482,KCNK2,lncRNA,3776
ENSG00000171303,KCNK3,lncRNA,3777
ENSG00000182450,KCNK4,mRNA,50801
ENSG00000164626,KCNK5,lncRNA,8645
ENSG00000099337,KCNK6,lncRNA,9424
ENSG00000173338,KCNK7,mRNA,10089
ENSG00000169427,KCNK9,lncRNA,51305
ENSG00000100433,KCNK10,lncRNA,54207
ENSG00000184261,KCNK12,lncRNA,56660
ENSG00000152315,KCNK13,lncRNA,56659
ENSG00000124249,KCNK15,mRNA,60598
ENSG00000095981,KCNK16,lncRNA,83795
ENSG00000124780,KCNK17,lncRNA,89822
ENSG00000186795,KCNK18,mRNA,338567
ENSG00000156113,KCNMA1,lncRNA,3778
ENSG00000145936,KCNMB1,mRNA,3779
ENSG00000197584,KCNMB2,mRNA,10242
ENSG00000171121,KCNMB3,mRNA,27094
ENSG00000135643,KCNMB4,lncRNA,27345
ENSG00000105642,KCNN1,mRNA,3780
ENSG00000080709,KCNN2,mRNA,3781
ENSG00000143603,KCNN3,mRNA,3782
ENSG00000104783,KCNN4,mRNA,3783
ENSG00000053918,KCNQ1,mRNA,3784
ENSG00000075043,KCNQ2,lncRNA,3785
ENSG00000184156,KCNQ3,mRNA,3786
ENSG00000117013,KCNQ4,mRNA,9132
ENSG00000185760,KCNQ5,mRNA,56479
ENSG00000198553,KCNRG,mRNA,283518
ENSG00000124134,KCNS1,lncRNA,3787
ENSG00000156486,KCNS2,lncRNA,3788
ENSG00000170745,KCNS3,mRNA,3790
ENSG00000107147,KCNT1,mRNA,57582
ENSG00000162687,KCNT2,lncRNA,343450
ENSG00000215262,KCNU1,mRNA,157855
ENSG00000164794,KCNV1,lncRNA,27012
ENSG00000168263,KCNV2,lncRNA,169522
ENSG00000135253,KCP,lncRNA,375616
ENSG00000134504,KCTD1,lncRNA,284252
ENSG00000180901,KCTD2,lncRNA,23510
ENSG00000136636,KCTD3,lncRNA,51133
ENSG00000180332,KCTD4,lncRNA,386618
ENSG00000167977,KCTD5,lncRNA,54442
ENSG00000168301,KCTD6,lncRNA,200845
ENSG00000243335,KCTD7,mRNA,154881
ENSG00000183783,KCTD8,mRNA,386617
ENSG00000104756,KCTD9,lncRNA,54793
ENSG00000110906,KCTD10,lncRNA,83892
ENSG00000213859,KCTD11,lncRNA,147040
ENSG00000178695,KCTD12,lncRNA,115207
ENSG00000174943,KCTD13,lncRNA,253980
ENSG00000151364,KCTD14,mRNA,65987
ENSG00000153885,KCTD15,mRNA,79047
ENSG00000183775,KCTD16,lncRNA,57528
ENSG00000100379,KCTD17,mRNA,79734
ENSG00000155729,KCTD18,mRNA,130535
ENSG00000168676,KCTD19,mRNA,146212
ENSG00000112078,KCTD20,lncRNA,222658
ENSG00000188997,KCTD21,lncRNA,283219
ENSG00000105438,KDELR1,lncRNA,10945
ENSG00000136240,KDELR2,lncRNA,11014
ENSG00000100196,KDELR3,lncRNA,11015
ENSG00000175707,KDF1,lncRNA,126695
ENSG00000004487,KDM1A,mRNA,23028
ENSG00000165097,KDM1B,mRNA,221656
ENSG00000173120,KDM2A,mRNA,22992
ENSG00000089094,KDM2B,mRNA,84678
ENSG00000115548,KDM3A,lncRNA,55818
ENSG00000120733,KDM3B,mRNA,51780
ENSG00000066135,KDM4A,mRNA,9682
ENSG00000127663,KDM4B,lncRNA,23030
ENSG00000107077,KDM4C,mRNA,23081
ENSG00000186280,KDM4D,mRNA,55693
ENSG00000235268,KDM4E,lncRNA,390245
ENSG00000073614,KDM5A,lncRNA,5927
ENSG00000117139,KDM5B,mRNA,10765
ENSG00000126012,KDM5C,mRNA,8242
ENSG00000012817,KDM5D,lncRNA,8284
ENSG00000147050,KDM6A,lncRNA,7403
ENSG00000132510,KDM6B,lncRNA,23135
ENSG00000006459,KDM7A,mRNA,80853
ENSG00000155666,KDM8,mRNA,79831
ENSG00000128052,KDR,lncRNA,3791
ENSG00000119537,KDSR,lncRNA,2531
ENSG00000079999,KEAP1,mRNA,9817
ENSG00000197993,KEL,mRNA,3792
ENSG00000139330,KERA,lncRNA,11081
ENSG00000135314,KHDC1,mRNA,80759
ENSG00000256980,KHDC1L,mRNA,100129128
ENSG00000203908,KHDC3L,lncRNA,154288
ENSG00000132680,KHDC4,lncRNA,22889
ENSG00000121774,KHDRBS1,lncRNA,10657
ENSG00000112232,KHDRBS2,lncRNA,202559
ENSG00000131773,KHDRBS3,lncRNA,10656
ENSG00000138030,KHK,mRNA,3795
ENSG00000100441,KHNYN,lncRNA,23351
ENSG00000088247,KHSRP,mRNA,8570
ENSG00000235750,KIAA0040,mRNA,9674
ENSG00000170871,KIAA0232,mRNA,9778
ENSG00000137261,KIAA0319,lncRNA,9856
ENSG00000142687,KIAA0319L,mRNA,79932
ENSG00000189367,KIAA0408,mRNA,9729
ENSG00000135709,KIAA0513,mRNA,9764
ENSG00000100578,KIAA0586,mRNA,9786
ENSG00000198920,KIAA0753,lncRNA,9851
ENSG00000185261,KIAA0825,mRNA,285600
ENSG00000100364,KIAA0930,mRNA,23313
ENSG00000163807,KIAA1143,lncRNA,57456
ENSG00000122203,KIAA1191,mRNA,57179
ENSG00000250423,KIAA1210,lncRNA,57481
ENSG00000120549,KIAA1217,lncRNA,56243
ENSG00000150477,KIAA1328,mRNA,57536
ENSG00000162522,KIAA1522,lncRNA,57648
ENSG00000122778,KIAA1549,mRNA,57670
ENSG00000110427,KIAA1549L,mRNA,25758
ENSG00000168116,KIAA1586,lncRNA,57691
ENSG00000135835,KIAA1614,lncRNA,57710
ENSG00000197077,KIAA1671,lncRNA,85379
ENSG00000149633,KIAA1755,mRNA,85449
ENSG00000165185,KIAA1958,lncRNA,158405
ENSG00000182329,KIAA2012,lncRNA,100652824
ENSG00000116685,KIAA2013,mRNA,90231
ENSG00000183354,KIAA2026,mRNA,158358
ENSG00000174206,KICS2,lncRNA,144577
ENSG00000134313,KIDINS220,lncRNA,57498
ENSG00000130294,KIF1A,mRNA,547
ENSG00000054523,KIF1B,lncRNA,23095
ENSG00000129250,KIF1C,lncRNA,10749
ENSG00000068796,KIF2A,lncRNA,3796
ENSG00000141200,KIF2B,mRNA,84643
ENSG00000142945,KIF2C,lncRNA,11004
ENSG00000131437,KIF3A,mRNA,11127
ENSG00000101350,KIF3B,lncRNA,9371
ENSG00000084731,KIF3C,lncRNA,3797
ENSG00000090889,KIF4A,lncRNA,24137
ENSG00000226650,KIF4B,mRNA,285643
ENSG00000155980,KIF5A,mRNA,3798
ENSG00000170759,KIF5B,mRNA,3799
ENSG00000168280,KIF5C,lncRNA,3800
ENSG00000164627,KIF6,lncRNA,221458
ENSG00000166813,KIF7,mRNA,374654
ENSG00000088727,KIF9,lncRNA,64147
ENSG00000138160,KIF11,mRNA,3832
ENSG00000136883,KIF12,lncRNA,113220
ENSG00000137177,KIF13A,mRNA,63971
ENSG00000197892,KIF13B,lncRNA,23303
ENSG00000118193,KIF14,lncRNA,9928
ENSG00000163808,KIF15,lncRNA,56992
ENSG00000089177,KIF16B,lncRNA,55614
ENSG00000117245,KIF17,mRNA,57576
ENSG00000121621,KIF18A,lncRNA,81930
ENSG00000186185,KIF18B,lncRNA,146909
ENSG00000196169,KIF19,lncRNA,124602
ENSG00000112984,KIF20A,lncRNA,10112
ENSG00000138182,KIF20B,lncRNA,9585
ENSG00000139116,KIF21A,lncRNA,55605
ENSG00000116852,KIF21B,mRNA,23046
ENSG00000079616,KIF22,mRNA,3835
ENSG00000137807,KIF23,mRNA,9493
ENSG00000186638,KIF24,lncRNA,347240
ENSG00000125337,KIF25,lncRNA,3834
ENSG00000066735,KIF26A,lncRNA,26153
ENSG00000162849,KIF26B,lncRNA,55083
ENSG00000165115,KIF27,mRNA,55582
ENSG00000075945,KIFAP3,mRNA,22920
ENSG00000198954,KIFBP,mRNA,26128
ENSG00000237649,KIFC1,lncRNA,3833
ENSG00000167702,KIFC2,mRNA,90990
ENSG00000140859,KIFC3,mRNA,3801
ENSG00000151657,KIN,lncRNA,22944
ENSG00000125498,KIR2DL1,mRNA,3802
ENSG00000243772,KIR2DL3,mRNA,3804
ENSG00000189013,KIR2DL4,mRNA,3805
ENSG00000221957,KIR2DS4,mRNA,3809
ENSG00000167633,KIR3DL1,mRNA,3811
ENSG00000240403,KIR3DL2,mRNA,3812
ENSG00000242019,KIR3DL3,mRNA,115653
ENSG00000183853,KIRREL1,lncRNA,55243
ENSG00000126259,KIRREL2,lncRNA,84063
ENSG00000149571,KIRREL3,mRNA,84623
ENSG00000170498,KISS1,lncRNA,3814
ENSG00000116014,KISS1R,mRNA,84634
ENSG00000157404,KIT,lncRNA,3815
ENSG00000049130,KITLG,lncRNA,4254
ENSG00000088970,KIZ,mRNA,55857
ENSG00000133116,KL,lncRNA,9365
ENSG00000134962,KLB,mRNA,152831
ENSG00000126214,KLC1,mRNA,3831
ENSG00000174996,KLC2,lncRNA,64837
ENSG00000104892,KLC3,lncRNA,147700
ENSG00000137171,KLC4,lncRNA,89953
ENSG00000105610,KLF1,mRNA,10661
ENSG00000127528,KLF2,mRNA,10365
ENSG00000109787,KLF3,mRNA,51274
ENSG00000136826,KLF4,mRNA,9314
ENSG00000102554,KLF5,lncRNA,688
ENSG00000067082,KLF6,lncRNA,1316
ENSG00000118263,KLF7,lncRNA,8609
ENSG00000102349,KLF8,mRNA,11279
ENSG00000119138,KLF9,lncRNA,687
ENSG00000155090,KLF10,mRNA,7071
ENSG00000172059,KLF11,lncRNA,8462
ENSG00000118922,KLF12,mRNA,11278
ENSG00000169926,KLF13,mRNA,51621
ENSG00000266265,KLF14,lncRNA,136259
ENSG00000163884,KLF15,lncRNA,28999
ENSG00000129911,KLF16,mRNA,83855
ENSG00000171872,KLF17,lncRNA,128209
ENSG00000283039,KLF18,lncRNA,105378952
ENSG00000197776,KLHDC1,mRNA,122773
ENSG00000165516,KLHDC2,lncRNA,23588
ENSG00000124702,KLHDC3,mRNA,116138
ENSG00000104731,KLHDC4,mRNA,54758
ENSG00000179023,KLHDC7A,mRNA,127707
ENSG00000130487,KLHDC7B,lncRNA,113730
ENSG00000162873,KLHDC8A,lncRNA,55220
ENSG00000185909,KLHDC8B,lncRNA,200942
ENSG00000162755,KLHDC9,mRNA,126823
ENSG00000128607,KLHDC10,lncRNA,23008
ENSG00000150361,KLHL1,mRNA,57626
ENSG00000109466,KLHL2,lncRNA,11275
ENSG00000146021,KLHL3,mRNA,26249
ENSG00000102271,KLHL4,mRNA,56062
ENSG00000109790,KLHL5,mRNA,51088
ENSG00000172578,KLHL6,lncRNA,89857
ENSG00000122550,KLHL7,lncRNA,55975
ENSG00000145332,KLHL8,lncRNA,57563
ENSG00000198642,KLHL9,lncRNA,55958
ENSG00000161594,KLHL10,lncRNA,317719
ENSG00000178502,KLHL11,mRNA,55175
ENSG00000117153,KLHL12,lncRNA,59349
ENSG00000003096,KLHL13,mRNA,90293
ENSG00000197705,KLHL14,lncRNA,57565
ENSG00000174010,KLHL15,mRNA,80311
ENSG00000187961,KLHL17,mRNA,339451
ENSG00000114648,KLHL18,mRNA,23276
ENSG00000076321,KLHL20,mRNA,27252
ENSG00000162413,KLHL21,mRNA,9903
ENSG00000099910,KLHL22,lncRNA,84861
ENSG00000213160,KLHL23,lncRNA,151230
ENSG00000114796,KLHL24,lncRNA,54800
ENSG00000183655,KLHL25,mRNA,64410
ENSG00000167487,KLHL26,lncRNA,55295
ENSG00000179454,KLHL28,lncRNA,54813
ENSG00000119771,KLHL29,mRNA,114818
ENSG00000168427,KLHL30,mRNA,377007
ENSG00000124743,KLHL31,lncRNA,401265
ENSG00000186231,KLHL32,lncRNA,114792
ENSG00000185271,KLHL33,lncRNA,123103
ENSG00000185915,KLHL34,mRNA,257240
ENSG00000149243,KLHL35,lncRNA,283212
ENSG00000135686,KLHL36,lncRNA,79786
ENSG00000175946,KLHL38,lncRNA,340359
ENSG00000157119,KLHL40,lncRNA,131377
ENSG00000239474,KLHL41,lncRNA,10324
ENSG00000087448,KLHL42,lncRNA,57542
ENSG00000167748,KLK1,lncRNA,3816
ENSG00000167751,KLK2,lncRNA,3817
ENSG00000142515,KLK3,mRNA,354
ENSG00000167749,KLK4,mRNA,9622
ENSG00000167754,KLK5,lncRNA,25818
ENSG00000167755,KLK6,mRNA,5653
ENSG00000169035,KLK7,mRNA,5650
ENSG00000129455,KLK8,mRNA,11202
ENSG00000213022,KLK9,lncRNA,284366
ENSG00000129451,KLK10,mRNA,5655
ENSG00000167757,KLK11,mRNA,11012
ENSG00000186474,KLK12,mRNA,43849
ENSG00000167759,KLK13,mRNA,26085
ENSG00000129437,KLK14,mRNA,43847
ENSG00000174562,KLK15,lncRNA,55554
ENSG00000164344,KLKB1,lncRNA,3818
ENSG00000227268,KLLN,lncRNA,100144748
ENSG00000111796,KLRB1,lncRNA,3820
ENSG00000134545,KLRC1,lncRNA,3821
ENSG00000205809,KLRC2,lncRNA,3822
ENSG00000205810,KLRC3,lncRNA,3823
ENSG00000183542,KLRC4,mRNA,8302
ENSG00000134539,KLRD1,lncRNA,3824
ENSG00000150045,KLRF1,lncRNA,51348
ENSG00000256797,KLRF2,mRNA,100431172
ENSG00000139187,KLRG1,mRNA,10219
ENSG00000188883,KLRG2,mRNA,346689
ENSG00000213809,KLRK1,mRNA,22914
ENSG00000117009,KMO,mRNA,8564
ENSG00000118058,KMT2A,mRNA,4297
ENSG00000272333,KMT2B,lncRNA,9757
ENSG00000055609,KMT2C,lncRNA,58508
ENSG00000167548,KMT2D,lncRNA,8085
ENSG00000005483,KMT2E,lncRNA,55904
ENSG00000183955,KMT5A,lncRNA,387893
ENSG00000110066,KMT5B,lncRNA,51111
ENSG00000133247,KMT5C,mRNA,84787
ENSG00000162456,KNCN,mRNA,148930
ENSG00000171798,KNDC1,mRNA,85442
ENSG00000113889,KNG1,lncRNA,3827
ENSG00000137812,KNL1,mRNA,57082
ENSG00000103550,KNOP1,lncRNA,400506
ENSG00000128944,KNSTRN,mRNA,90417
ENSG00000184445,KNTC1,lncRNA,9735
ENSG00000114030,KPNA1,lncRNA,3836
ENSG00000182481,KPNA2,mRNA,3838
ENSG00000102753,KPNA3,lncRNA,3839
ENSG00000186432,KPNA4,lncRNA,3840
ENSG00000196911,KPNA5,lncRNA,3841
ENSG00000025800,KPNA6,lncRNA,23633
ENSG00000185467,KPNA7,mRNA,402569
ENSG00000108424,KPNB1,mRNA,3837
ENSG00000203786,KPRP,lncRNA,448834
ENSG00000118162,KPTN,lncRNA,11133
ENSG00000133703,KRAS,mRNA,3845
ENSG00000133619,KRBA1,mRNA,84626
ENSG00000184619,KRBA2,mRNA,124751
ENSG00000240747,KRBOX1,lncRNA,100506243
ENSG00000147121,KRBOX4,lncRNA,55634
ENSG00000197302,KRBOX5,lncRNA,124411
ENSG00000172086,KRCC1,lncRNA,51315
ENSG00000183762,KREMEN1,lncRNA,83999
ENSG00000131650,KREMEN2,mRNA,79412
ENSG00000129347,KRI1,mRNA,65095
ENSG00000001631,KRIT1,mRNA,889
ENSG00000111615,KRR1,lncRNA,11103
ENSG00000167768,KRT1,lncRNA,3848
ENSG00000172867,KRT2,lncRNA,3849
ENSG00000186442,KRT3,mRNA,3850
ENSG00000170477,KRT4,mRNA,3851
ENSG00000186081,KRT5,mRNA,3852
ENSG00000205420,KRT6A,mRNA,3853
ENSG00000185479,KRT6B,mRNA,3854
ENSG00000170465,KRT6C,lncRNA,286887
ENSG00000135480,KRT7,mRNA,3855
ENSG00000170421,KRT8,mRNA,3856
ENSG00000171403,KRT9,mRNA,3857
ENSG00000186395,KRT10,mRNA,3858
ENSG00000187242,KRT12,mRNA,3859
ENSG00000171401,KRT13,lncRNA,3860
ENSG00000186847,KRT14,mRNA,3861
ENSG00000171346,KRT15,lncRNA,3866
ENSG00000186832,KRT16,lncRNA,3868
ENSG00000128422,KRT17,lncRNA,3872
ENSG00000111057,KRT18,mRNA,3875
ENSG00000171345,KRT19,lncRNA,3880
ENSG00000171431,KRT20,mRNA,54474
ENSG00000108244,KRT23,mRNA,25984
ENSG00000167916,KRT24,mRNA,192666
ENSG00000204897,KRT25,lncRNA,147183
ENSG00000186393,KRT26,mRNA,353288
ENSG00000171446,KRT27,mRNA,342574
ENSG00000173908,KRT28,lncRNA,162605
ENSG00000094796,KRT31,mRNA,3881
ENSG00000108759,KRT32,mRNA,3882
ENSG00000006059,KRT33A,lncRNA,3883
ENSG00000131738,KRT33B,lncRNA,3884
ENSG00000131737,KRT34,mRNA,3885
ENSG00000197079,KRT35,lncRNA,3886
ENSG00000126337,KRT36,mRNA,8689
ENSG00000108417,KRT37,mRNA,8688
ENSG00000171360,KRT38,lncRNA,8687
ENSG00000196859,KRT39,mRNA,390792
ENSG00000204889,KRT40,lncRNA,125115
ENSG00000139648,KRT71,lncRNA,112802
ENSG00000170486,KRT72,mRNA,140807
ENSG00000186049,KRT73,lncRNA,319101
ENSG00000170484,KRT74,lncRNA,121391
ENSG00000170454,KRT75,lncRNA,9119
ENSG00000185069,KRT76,lncRNA,51350
ENSG00000189182,KRT77,lncRNA,374454
ENSG00000170423,KRT78,mRNA,196374
ENSG00000185640,KRT79,mRNA,338785
ENSG00000167767,KRT80,lncRNA,144501
ENSG00000205426,KRT81,mRNA,3887
ENSG00000161850,KRT82,lncRNA,3888
ENSG00000170523,KRT83,lncRNA,3889
ENSG00000161849,KRT84,lncRNA,3890
ENSG00000135443,KRT85,lncRNA,3891
ENSG00000170442,KRT86,mRNA,3892
ENSG00000213424,KRT222,mRNA,125113
ENSG00000188581,KRTAP1-1,mRNA,81851
ENSG00000221880,KRTAP1-3,lncRNA,81850
ENSG00000204887,KRTAP1-4,lncRNA,728255
ENSG00000221852,KRTAP1-5,lncRNA,83895
ENSG00000212725,KRTAP2-1,mRNA,81872
ENSG00000214518,KRTAP2-2,mRNA,728279
ENSG00000212724,KRTAP2-3,lncRNA,730755
ENSG00000213417,KRTAP2-4,lncRNA,85294
ENSG00000212901,KRTAP3-1,lncRNA,83896
ENSG00000212900,KRTAP3-2,lncRNA,83897
ENSG00000212899,KRTAP3-3,lncRNA,85293
ENSG00000198443,KRTAP4-1,lncRNA,85285
ENSG00000244537,KRTAP4-2,mRNA,85291
ENSG00000196156,KRTAP4-3,mRNA,85290
ENSG00000171396,KRTAP4-4,mRNA,84616
ENSG00000198271,KRTAP4-5,lncRNA,85289
ENSG00000198090,KRTAP4-6,mRNA,81871
ENSG00000240871,KRTAP4-7,lncRNA,100132476
ENSG00000204880,KRTAP4-8,lncRNA,728224
ENSG00000212722,KRTAP4-9,mRNA,100132386
ENSG00000212721,KRTAP4-11,lncRNA,653240
ENSG00000213416,KRTAP4-12,lncRNA,83755
ENSG00000241241,KRTAP4-16,lncRNA,85354
ENSG00000205869,KRTAP5-1,lncRNA,387264
ENSG00000205867,KRTAP5-2,mRNA,440021
ENSG00000196224,KRTAP5-3,mRNA,387266
ENSG00000241598,KRTAP5-4,mRNA,387267
ENSG00000185940,KRTAP5-5,mRNA,439915
ENSG00000205864,KRTAP5-6,lncRNA,440023
ENSG00000244411,KRTAP5-7,mRNA,440050
ENSG00000241233,KRTAP5-8,lncRNA,57830
ENSG00000254997,KRTAP5-9,lncRNA,3846
ENSG00000204572,KRTAP5-10,lncRNA,387273
ENSG00000204571,KRTAP5-11,mRNA,440051
ENSG00000184724,KRTAP6-1,mRNA,337966
ENSG00000186930,KRTAP6-2,mRNA,337967
ENSG00000212938,KRTAP6-3,mRNA,337968
ENSG00000274749,KRTAP7-1,mRNA,337878
ENSG00000183640,KRTAP8-1,lncRNA,337879
ENSG00000240542,KRTAP9-1,lncRNA,728318
ENSG00000239886,KRTAP9-2,lncRNA,83899
ENSG00000204873,KRTAP9-3,lncRNA,83900
ENSG00000241595,KRTAP9-4,mRNA,85280
ENSG00000212659,KRTAP9-6,mRNA,100507608
ENSG00000180386,KRTAP9-7,mRNA,100505724
ENSG00000187272,KRTAP9-8,lncRNA,83901
ENSG00000198083,KRTAP9-9,lncRNA,81870
ENSG00000215455,KRTAP10-1,mRNA,386677
ENSG00000205445,KRTAP10-2,lncRNA,386679
ENSG00000212935,KRTAP10-3,mRNA,386682
ENSG00000215454,KRTAP10-4,mRNA,386672
ENSG00000241123,KRTAP10-5,mRNA,386680
ENSG00000188155,KRTAP10-6,lncRNA,386674
ENSG00000272804,KRTAP10-7,lncRNA,386675
ENSG00000187766,KRTAP10-8,lncRNA,386681
ENSG00000221837,KRTAP10-9,lncRNA,386676
ENSG00000221859,KRTAP10-10,mRNA,353333
ENSG00000243489,KRTAP10-11,mRNA,386678
ENSG00000189169,KRTAP10-12,lncRNA,386685
ENSG00000182591,KRTAP11-1,lncRNA,337880
ENSG00000187175,KRTAP12-1,lncRNA,353332
ENSG00000221864,KRTAP12-2,lncRNA,353323
ENSG00000205439,KRTAP12-3,lncRNA,386683
ENSG00000212933,KRTAP12-4,lncRNA,386684
ENSG00000198390,KRTAP13-1,lncRNA,140258
ENSG00000182816,KRTAP13-2,lncRNA,337959
ENSG00000240432,KRTAP13-3,mRNA,337960
ENSG00000186971,KRTAP13-4,mRNA,284827
ENSG00000186970,KRTAP15-1,lncRNA,254950
ENSG00000212657,KRTAP16-1,lncRNA,100505753
ENSG00000186860,KRTAP17-1,mRNA,83902
ENSG00000184351,KRTAP19-1,mRNA,337882
ENSG00000186965,KRTAP19-2,lncRNA,337969
ENSG00000244025,KRTAP19-3,mRNA,337970
ENSG00000186967,KRTAP19-4,mRNA,337971
ENSG00000186977,KRTAP19-5,mRNA,337972
ENSG00000186925,KRTAP19-6,mRNA,337973
ENSG00000244362,KRTAP19-7,lncRNA,337974
ENSG00000206102,KRTAP19-8,mRNA,728299
ENSG00000244624,KRTAP20-1,mRNA,337975
ENSG00000184032,KRTAP20-2,lncRNA,337976
ENSG00000206104,KRTAP20-3,mRNA,337985
ENSG00000206105,KRTAP20-4,mRNA,100151643
ENSG00000187005,KRTAP21-1,lncRNA,337977
ENSG00000187026,KRTAP21-2,lncRNA,337978
ENSG00000231068,KRTAP21-3,lncRNA,100288323
ENSG00000186924,KRTAP22-1,mRNA,337979
ENSG00000206106,KRTAP22-2,lncRNA,100288287
ENSG00000186980,KRTAP23-1,lncRNA,337963
ENSG00000188694,KRTAP24-1,lncRNA,643803
ENSG00000232263,KRTAP25-1,lncRNA,100131902
ENSG00000197683,KRTAP26-1,mRNA,388818
ENSG00000206107,KRTAP27-1,lncRNA,643812
ENSG00000212658,KRTAP29-1,lncRNA,100533177
ENSG00000163463,KRTCAP2,lncRNA,200185
ENSG00000157992,KRTCAP3,mRNA,200634
ENSG00000188508,KRTDAP,mRNA,388533
ENSG00000141068,KSR1,lncRNA,8844
ENSG00000171435,KSR2,lncRNA,283455
ENSG00000198841,KTI12,mRNA,112970
ENSG00000126777,KTN1,lncRNA,3895
ENSG00000105700,KXD1,mRNA,79036
ENSG00000174611,KY,lncRNA,339855
ENSG00000171097,KYAT1,mRNA,883
ENSG00000137944,KYAT3,mRNA,56267
ENSG00000115919,KYNU,mRNA,8942
ENSG00000198910,L1CAM,lncRNA,3897
ENSG00000240563,L1TD1,mRNA,54596
ENSG00000087299,L2HGDH,lncRNA,79944
ENSG00000126790,L3HYPDH,lncRNA,112849
ENSG00000185513,L3MBTL1,lncRNA,26013
ENSG00000100395,L3MBTL2,mRNA,83746
ENSG00000198945,L3MBTL3,lncRNA,84456
ENSG00000154655,L3MBTL4,lncRNA,91133
ENSG00000179630,LACC1,lncRNA,144811
ENSG00000135413,LACRT,lncRNA,90070
ENSG00000103642,LACTB,mRNA,114294
ENSG00000147592,LACTB2,lncRNA,51110
ENSG00000215906,LACTBL1,lncRNA,646262
ENSG00000159166,LAD1,mRNA,3898
ENSG00000089692,LAG3,mRNA,3902
ENSG00000196976,LAGE3,lncRNA,8270
ENSG00000167613,LAIR1,mRNA,3903
ENSG00000167618,LAIR2,lncRNA,3904
ENSG00000167531,LALBA,lncRNA,3906
ENSG00000101680,LAMA1,mRNA,284217
ENSG00000196569,LAMA2,lncRNA,3908
ENSG00000053747,LAMA3,lncRNA,3909
ENSG00000112769,LAMA4,lncRNA,3910
ENSG00000130702,LAMA5,lncRNA,3911
ENSG00000091136,LAMB1,mRNA,3912
ENSG00000172037,LAMB2,mRNA,3913
ENSG00000196878,LAMB3,lncRNA,3914
ENSG00000091128,LAMB4,mRNA,22798
ENSG00000135862,LAMC1,mRNA,3915
ENSG00000058085,LAMC2,mRNA,3918
ENSG00000050555,LAMC3,mRNA,10319
ENSG00000185896,LAMP1,lncRNA,3916
ENSG00000005893,LAMP2,mRNA,3920
ENSG00000078081,LAMP3,lncRNA,27074
ENSG00000125869,LAMP5,mRNA,24141
ENSG00000149357,LAMTOR1,mRNA,55004
ENSG00000116586,LAMTOR2,mRNA,28956
ENSG00000109270,LAMTOR3,lncRNA,8649
ENSG00000188186,LAMTOR4,mRNA,389541
ENSG00000134248,LAMTOR5,lncRNA,10542
ENSG00000115365,LANCL1,lncRNA,10314
ENSG00000132434,LANCL2,mRNA,55915
ENSG00000147036,LANCL3,mRNA,347404
ENSG00000002549,LAP3,mRNA,51056
ENSG00000068697,LAPTM4A,mRNA,9741
ENSG00000104341,LAPTM4B,mRNA,55353
ENSG00000162511,LAPTM5,mRNA,7805
ENSG00000133424,LARGE1,mRNA,9215
ENSG00000165905,LARGE2,mRNA,120071
ENSG00000155506,LARP1,lncRNA,23367
ENSG00000138709,LARP1B,lncRNA,55132
ENSG00000161813,LARP4,lncRNA,113251
ENSG00000107929,LARP4B,lncRNA,23185
ENSG00000166173,LARP6,mRNA,55323
ENSG00000174720,LARP7,mRNA,51574
ENSG00000133706,LARS1,mRNA,51520
ENSG00000011376,LARS2,mRNA,23395
ENSG00000001497,LAS1L,lncRNA,81887
ENSG00000002834,LASP1,lncRNA,3927
ENSG00000213658,LAT,lncRNA,27040
ENSG00000086730,LAT2,lncRNA,7462
ENSG00000131023,LATS1,mRNA,9113
ENSG00000150457,LATS2,mRNA,26524
ENSG00000122188,LAX1,lncRNA,54900
ENSG00000204381,LAYN,lncRNA,143903
ENSG00000213626,LBH,mRNA,81606
ENSG00000162194,LBHD1,lncRNA,79081
ENSG00000283071,LBHD2,mRNA,107984640
ENSG00000129988,LBP,lncRNA,3929
ENSG00000143815,LBR,mRNA,3930
ENSG00000138136,LBX1,mRNA,10660
ENSG00000179528,LBX2,mRNA,85474
ENSG00000135338,LCA5,mRNA,167691
ENSG00000157578,LCA5L,lncRNA,150082
ENSG00000213398,LCAT,lncRNA,3931
ENSG00000186844,LCE1A,lncRNA,353131
ENSG00000196734,LCE1B,mRNA,353132
ENSG00000197084,LCE1C,mRNA,353133
ENSG00000172155,LCE1D,mRNA,353134
ENSG00000186226,LCE1E,mRNA,353135
ENSG00000240386,LCE1F,mRNA,353137
ENSG00000187173,LCE2A,mRNA,353139
ENSG00000159455,LCE2B,mRNA,26239
ENSG00000187180,LCE2C,lncRNA,353140
ENSG00000187223,LCE2D,mRNA,353141
ENSG00000185962,LCE3A,lncRNA,353142
ENSG00000187238,LCE3B,lncRNA,353143
ENSG00000244057,LCE3C,mRNA,353144
ENSG00000163202,LCE3D,mRNA,84648
ENSG00000185966,LCE3E,mRNA,353145
ENSG00000187170,LCE4A,lncRNA,199834
ENSG00000186207,LCE5A,lncRNA,254910
ENSG00000235942,LCE6A,mRNA,448835
ENSG00000285946,LCE7A,lncRNA,122526777
ENSG00000182866,LCK,mRNA,3932
ENSG00000172954,LCLAT1,lncRNA,253558
ENSG00000205629,LCMT1,mRNA,51451
